comment_id,bim360_account_id,bim360_project_id,issue_id,comment_body,created_by,created_at
8f9780d5-c774-4c09-8390-65de19d1ad1e,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,8ef4a21e-007e-4a2d-b872-6637b181cb30,"@{""type"": ""user"", ""id"": ""U8Q2F3P4M3PWWQXF"", ""name"": ""Deepak Bhardwaj""} @{""type"": ""user"", ""id"": ""CMJ2N3U8MSMRM8ZA"", ""name"": ""Deepak Kumar""} @{""type"": ""user"", ""id"": ""YNUJS2S8LSSR8AJW"", ""name"": ""sunilyadav sunilyadav""} @{""type"": ""user"", ""id"": ""Q8AJCWZUMM834EBP"", ""name"": ""Ashish Jain""} @{""type"": ""user"", ""id"": ""Y2W2RXA2P4MPP325"", ""name"": ""Yogi Mangla""} ",KNL28BHPJJMCM75F,2025-06-10 05:47:35.106
71203000-415d-4c83-8f9f-61b8b8961d2c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,8ef4a21e-007e-4a2d-b872-6637b181cb30,"R/Sir
Please find the attached rectified points photos",KNL28BHPJJMCM75F,2025-06-10 05:48:13.371
3c7d5d87-1a3e-45c2-826e-5a64c138bd08,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,36b8ba42-8886-457d-9358-f9a9a972c51a,"R/Sir
Please find the attached rectified points photos",KNL28BHPJJMCM75F,2025-06-10 05:50:50.946
9403ad84-c09f-4f6f-b34c-72b68ab8e11b,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,36b8ba42-8886-457d-9358-f9a9a972c51a,"@{""type"": ""user"", ""id"": ""U8Q2F3P4M3PWWQXF"", ""name"": ""Deepak Bhardwaj""} @{""type"": ""user"", ""id"": ""YNUJS2S8LSSR8AJW"", ""name"": ""sunilyadav sunilyadav""} @{""type"": ""user"", ""id"": ""Y2W2RXA2P4MPP325"", ""name"": ""Yogi Mangla""} @{""type"": ""user"", ""id"": ""HAF3KK94JCSG"", ""name"": ""vikas mittal""} ",KNL28BHPJJMCM75F,2025-06-10 05:52:00.105
eea0eab4-fd94-4d8a-8f59-6955e718d60f,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,36b8ba42-8886-457d-9358-f9a9a972c51a,"@{""type"": ""user"", ""id"": ""KNL28BHPJJMCM75F"", ""name"": ""Rajender Gill - VKJ""}  Aware the Concern Staff & Contractor to make this system in Practice befor every Slab Pouring ",U8Q2F3P4M3PWWQXF,2025-06-11 11:21:33.046
8a4a8b9b-77f6-49f7-b86c-2b7540eed00c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,8ef4a21e-007e-4a2d-b872-6637b181cb30,"@{""type"": ""user"", ""id"": ""KNL28BHPJJMCM75F"", ""name"": ""Rajender Gill - VKJ""} Ensure that Steel Binding will done by Checked BBS Only and if any Discrepciany in Drawing then raise RFI before exceute the activity ",U8Q2F3P4M3PWWQXF,2025-06-11 11:24:15.958
e01c9f4b-8459-41fb-b4bd-03b0b0de5791,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,a95f6b04-0ce7-43fa-b172-7da4631d625e,"@{""type"": ""user"", ""id"": ""KNL28BHPJJMCM75F"", ""name"": ""Rajender Gill - VKJ""}  Ensure to Fix the Cover Block Properly befote down the Beams .",U8Q2F3P4M3PWWQXF,2025-06-11 11:25:27.549
c4535055-b8d3-41ed-8fe2-6f8c09ec4a2b,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3deb9059-829a-4753-98c7-0c2006473c5b,"@{""type"": ""user"", ""id"": ""KNL28BHPJJMCM75F"", ""name"": ""Rajender Gill - VKJ""}  Instruct the bar Binder to male the Ring as per Drawing.",U8Q2F3P4M3PWWQXF,2025-06-11 11:26:39.872
3b813c9c-3214-4938-ae92-3c779becc3cb,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,e06ad26c-f865-4907-88d5-52aec0b5cd14,Picture has been received through mail,H4J29KZBMAKAE737,2025-06-11 11:31:23.737
44a065d2-ca89-4f13-952a-2e33ed6c8775,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,a95f6b04-0ce7-43fa-b172-7da4631d625e,Closed.,YNUJS2S8LSSR8AJW,2025-06-11 12:31:43.474
82f99ba1-66c8-44c9-a237-24929673f553,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3deb9059-829a-4753-98c7-0c2006473c5b,"@{""type"": ""user"", ""id"": ""YNUJS2S8LSSR8AJW"", ""name"": ""sunilyadav sunilyadav""} ",KNL28BHPJJMCM75F,2025-06-12 09:44:18.228
6ecc12cc-d2a4-46c8-826c-ff2836c7bf87,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3deb9059-829a-4753-98c7-0c2006473c5b,"@{""type"": ""user"", ""id"": ""U8Q2F3P4M3PWWQXF"", ""name"": ""Deepak Bhardwaj""} ",KNL28BHPJJMCM75F,2025-06-12 09:44:34.089
0aabaeee-96f0-4e44-b9f4-8e3a3d07a4f7,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,bcc9998a-a93f-4e9f-82df-6ef4e73ed084,Comments need to be incorporate  as marked ,NTHFQB8P8X3C,2025-07-05 06:08:34.666
6161c9d4-d6bb-4b28-8a68-fa2d2a722258,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,4af66412-912d-4d57-8f58-06c580b09cfe,comments need to be incorporate as marked,NTHFQB8P8X3C,2025-07-05 06:25:16.595
f74449e7-2dc5-4f42-9e19-a936893c7ce7,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,56cd423c-ba07-46dc-83ab-c012ed913aa5,Comments need to be resolve,NTHFQB8P8X3C,2025-07-05 06:34:50.9
a70544c1-5b19-441e-be9f-1dae3fddb649,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,56cd423c-ba07-46dc-83ab-c012ed913aa5,"@{""type"": ""user"", ""id"": ""FM42EJFZPNC5F3HF"", ""name"": ""SHYAM SUNDAR ROY""} 

Please refer this drawing for comments",NTHFQB8P8X3C,2025-07-05 11:51:17.036
19fa4d69-19fb-4556-908d-f77969042cba,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,3139a390-a48e-4149-a99e-3e5e2d78137a,"@{""type"": ""user"", ""id"": ""FM42EJFZPNC5F3HF"", ""name"": ""SHYAM SUNDAR ROY""} - Please submit the drawing after incorporating Architectural and our comments.",G5LJ2CH9PRAMRT7X,2025-07-10 04:57:29.074
72ea316f-e687-4e61-9c2d-c584f0260af2,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,a7e0c3b9-dd98-4cad-a619-ce654652a014,"@{""type"": ""user"", ""id"": ""CMJ2N3U8MSMRM8ZA"", ""name"": ""Deepak Kumar""}  required drawing has been uploaded on ACC platform ",DEFJY3LUP6UBKWPS,2025-07-24 09:02:21.697
27a9b0f6-c224-42ae-a34d-120b97ab1a64,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,696372c2-25a6-4d68-aede-dfa658854155,documents have been uploaded,BHQ2NZXYNGAXFVRM,2025-07-24 09:08:28.252
09369559-8f32-497c-9b8b-a7d667139bc4,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,032be418-49c5-4aca-b2ff-58a4d8324a41,Document uploaded & Received. Issue Closed.,CMJ2N3U8MSMRM8ZA,2025-07-24 09:09:02.352
6df54c29-2db7-4505-935a-638f9a144db3,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,f7bb14c3-80c6-4fca-afba-bd5b840c0127,correction done.,3NH2Q57QKQWJE37V,2025-07-24 09:16:22.278
41426604-e306-44b0-91cf-f9ef05938774,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,696372c2-25a6-4d68-aede-dfa658854155,WO Issued.,CMJ2N3U8MSMRM8ZA,2025-07-24 09:19:22.61
b097bdeb-6062-481a-9704-67fd60469fd3,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,8de3ff4e-1e42-4c94-944f-11059955e750,Details Received.,CMJ2N3U8MSMRM8ZA,2025-07-24 09:20:22.674
ffa0c39b-be49-4646-93cd-469a63d2ef4b,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,6f3b67d3-a733-4fff-b6f2-89ea9cc04996,"@{""type"": ""user"", ""id"": ""ZR82A9P9NTQM2CS6"", ""name"": ""Deepak Pal""} issue is pending since long. Please get it closed at the eaeliset.
",CMJ2N3U8MSMRM8ZA,2025-07-29 04:17:54.846
6ba046b7-d279-4aca-8359-d89591214f5f,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,7bb8cf7d-75e4-4b50-8e24-27d2173e03aa,"@{""type"": ""user"", ""id"": ""NTHFQB8P8X3C"", ""name"": ""Parminder Sharma""} these comments are incorporated in the drawing and is shared again fro review.",FM42EJFZPNC5F3HF,2025-07-31 13:32:20.345
c62531d0-826e-4106-a8ea-c9ba93a96ca8,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,f8328f45-7a32-4d16-b3f7-bf2d55ea9309,"@{""type"": ""user"", ""id"": ""NTHFQB8P8X3C"", ""name"": ""Parminder Sharma""} theese comments are updated and the updated drawing is re uploaded, hence closing this issue",FM42EJFZPNC5F3HF,2025-07-31 16:50:44.525
70c7aa3b-e5ed-4c69-8b17-5ce6dee858c1,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,5874a4af-61cb-4e4c-9602-04c2781380b8,These review has been void from Str. consultant. Drawings are approved in seperate work flow.,CMJ2N3U8MSMRM8ZA,2025-08-05 05:33:33.107
48dd24e0-a182-4d0d-81e0-b668eb6f46c7,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,c988fe00-ef89-4f98-88ba-5bf251ee0ef8,Comments need to be resolve,NTHFQB8P8X3C,2025-08-07 13:10:26.41
7901d364-0e62-4f79-80ad-627b1b5a9615,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,1963dd66-5e23-494f-b98c-ce8e342571da,Comments need to be resolve,NTHFQB8P8X3C,2025-08-07 13:18:15.567
153817f1-f02c-466f-a62c-9d9a42788175,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,d74b5d17-ae2e-4fdc-a381-895a47133d45,"Kindly look into this issue, and try to resolved.",TB52D24RMGKR7MPQ,2025-04-10 05:18:41.915
83417915-a497-4557-a358-90e0058a9f33,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,566f6c3e-3cb2-4bf6-b645-766524d5460e,"@{""type"": ""role"", ""id"": ""490203428"", ""name"": ""Project Manager""} work completed please close the permit",V9Q2X946QA52XTJG,2025-04-23 10:20:33.818
3ae73607-933e-400c-af68-066f1f55509d,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,566f6c3e-3cb2-4bf6-b645-766524d5460e,"@{""type"": ""role"", ""id"": ""490203457"", ""name"": ""Contracts-PMC""} checked and approved
",V9Q2X946QA52XTJG,2025-04-23 10:20:54.928
6571c7f0-be32-432b-8c69-dfd628cc42ef,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,8e91194f-dac4-4ae2-90d9-c84facba042f,Void,CMJ2N3U8MSMRM8ZA,2025-05-17 06:31:31.31
b43f8e3b-2f27-43d3-862d-f467e85c233b,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,d2dc9b2a-4abb-4151-80b1-beb0730989ef,done,DVW2J8GUNHESYYKC,2025-06-12 04:31:16.354
6d061655-5b1d-4736-b17e-ba1f277e755c,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,8de3ff4e-1e42-4c94-944f-11059955e750,"@{""type"": ""user"", ""id"": ""CMJ2N3U8MSMRM8ZA"", ""name"": ""Deepak Kumar""} please find correcteced photos.",CMJ2N3U8MSMRM8ZA,2025-06-13 07:12:13.407
8603d210-77c4-48e2-b2a3-e16156e89d2b,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,8de3ff4e-1e42-4c94-944f-11059955e750,"@{""type"": ""user"", ""id"": ""3NH2Q57QKQWJE37V"", ""name"": ""Sahil Bisht""} please provide complete details.",CMJ2N3U8MSMRM8ZA,2025-06-13 07:14:38.926
1c101879-a73e-4d77-9ba1-dcdd1de0e3fe,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,7a1b34a6-3c76-4843-87de-f6cfb9308fb9,Need to resolve comments as marked in drawing,NTHFQB8P8X3C,2025-06-30 10:28:09.632
2c41435f-5d13-478f-8659-04d46943ef7c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,8a77c0fe-ee29-400a-bf8a-5b2ce2c8f5ab,"@{""type"": ""user"", ""id"": ""U8Q2F3P4M3PWWQXF"", ""name"": ""Deepak Bhardwaj""} - Drawing is uploaded by Ducon. Please close this issue.",G5LJ2CH9PRAMRT7X,2025-07-03 10:24:38.61
877d663f-c401-426e-8e14-6bd9d77ab96f,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,9cb2de3e-7315-4c35-9388-0d8cbf180f36,"@{""type"": ""user"", ""id"": ""67E2T63RRMUGH3NG"", ""name"": ""chirag Lakhani""} - Please send the hard copies of the drawings which was not sent earlier.",G5LJ2CH9PRAMRT7X,2025-07-03 10:25:32.515
f612b060-7dcf-4214-a06b-ad7d5f4b058d,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,7bb8cf7d-75e4-4b50-8e24-27d2173e03aa,Comments need to be resolve ,NTHFQB8P8X3C,2025-07-05 13:42:54.02
f1c4d101-44f2-4f0f-9fd1-acafaed3015a,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,8de3ff4e-1e42-4c94-944f-11059955e750,Correction done.,3NH2Q57QKQWJE37V,2025-07-24 08:58:09.9
bc0a21d3-872f-4c2c-b371-9095d54e9b87,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,032be418-49c5-4aca-b2ff-58a4d8324a41,Document has been uploadec,BHQ2NZXYNGAXFVRM,2025-07-24 08:58:27.533
9d09d0ac-bc75-43ee-9d7d-f95fc22bd4bf,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,f7bb14c3-80c6-4fca-afba-bd5b840c0127,correction.,3NH2Q57QKQWJE37V,2025-07-24 09:00:40.784
b5cf79a0-6284-449c-a8d7-7c18ed46a30c,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,928d3355-e0dd-43d8-8beb-00a85a3b0235,MEP Drawing received.,CMJ2N3U8MSMRM8ZA,2025-07-24 09:43:06.148
41434661-5110-405d-bbf7-b1e6a57af499,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,6f3b67d3-a733-4fff-b6f2-89ea9cc04996,Dowells position and length maintain by changing ...points rectify.,BFH2KAVSNP5G463F,2025-07-28 09:17:18.619
2085c09a-7880-48f0-a718-c2bc359e8fdf,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,3139a390-a48e-4149-a99e-3e5e2d78137a,"@parminder all the comments re incorporated and sent for review, hence this issue is closed",FM42EJFZPNC5F3HF,2025-07-29 05:23:38.125
a2d434d0-dde8-484c-86fa-a3ec2d85ea96,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,bd24799a-f477-4ebe-b021-c78484a6ae33,"@{""type"": ""user"", ""id"": ""NTHFQB8P8X3C"", ""name"": ""Parminder Sharma""} all the comments are incorporated ans hence this issue is closed",FM42EJFZPNC5F3HF,2025-07-29 05:25:07.935
6900fbec-86ba-4b3e-87f6-62afa6f40066,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,73cc3c1c-9ede-4bf6-9d51-81a8f803dc9a,"@{""type"": ""user"", ""id"": ""U8Q2F3P4M3PWWQXF"", ""name"": ""Deepak Bhardwaj""} @{""type"": ""user"", ""id"": ""DQ72WAMCK3PT3T58"", ""name"": ""Sandipan Sarkar""} @{""type"": ""user"", ""id"": ""HAF3KK94JCSG"", ""name"": ""vikas mittal""} @{""type"": ""user"", ""id"": ""Q8AJCWZUMM834EBP"", ""name"": ""Ashish Jain""} ",KNL28BHPJJMCM75F,2025-08-01 05:21:25.698
448e40fb-f4b9-41a7-8f90-f26646d0dcda,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,00bfefb0-bb60-4f75-a0d1-2fbd22d7b829,"@{""type"": ""user"", ""id"": ""YNUJS2S8LSSR8AJW"", ""name"": ""Sunil Yadav""} @{""type"": ""user"", ""id"": ""U8Q2F3P4M3PWWQXF"", ""name"": ""Deepak Bhardwaj""} @{""type"": ""user"", ""id"": ""Q8AJCWZUMM834EBP"", ""name"": ""Ashish Jain""} @{""type"": ""user"", ""id"": ""DQ72WAMCK3PT3T58"", ""name"": ""Sandipan Sarkar""} ",KNL28BHPJJMCM75F,2025-08-01 05:24:05.068
141ffd39-aa7e-4f8e-8964-e89feb59bed3,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,00bfefb0-bb60-4f75-a0d1-2fbd22d7b829,As per RFI solution those points has been rectified .,KNL28BHPJJMCM75F,2025-08-01 05:27:14.446
de59bb66-4ef5-4e1b-8a50-5ef78f643c82,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,a540957e-173f-413e-bcdc-d4802c15ec06,observation noted and rectified.,3NH2Q57QKQWJE37V,2025-08-01 10:05:21.485
05a6e366-e0b0-49cb-aaee-1d1123249f9c,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,8bf56675-6c83-46a7-b0b4-9335e2dc39de,Need to attend the observation which was mentioned in previously as on 26.06.2025,NTHFQB8P8X3C,2025-08-01 13:20:56.36
a6553632-b9d3-49b4-b33b-4c38cf2fe0fb,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,4397930a-6a34-4f6c-b4c6-017c8263017d,"Certain beams need to be modified (reduced) as we need shafts in that area. Additionally, in some instances, the structural drawings do not align with the architectural drawings. Please verify.",NTHFQB8P8X3C,2025-08-04 09:42:51.474
fb1360ed-40b5-4030-8b15-d0cd55f75530,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,0a8da280-df07-4d5a-8a25-76324cde41f5,"Certain beams need to be modified (reduced) as we need shafts in that area. Additionally, in some instances, the structural drawings do not align with the architectural drawings. Please verify.",NTHFQB8P8X3C,2025-08-04 09:45:56.961
aa2e2660-9b1e-401d-acce-781884570d53,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,8ed2637f-f3ba-4d85-9c40-50a608b34819,"@{""type"": ""user"", ""id"": ""NTHFQB8P8X3C"", ""name"": ""Parminder Sharma""} updated drawings is uploaded for sign & stamp.",FM42EJFZPNC5F3HF,2025-08-11 14:24:40.788
99a36cb3-3b41-444b-88b3-834780654062,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,1963dd66-5e23-494f-b98c-ce8e342571da,"@{""type"": ""user"", ""id"": ""NTHFQB8P8X3C"", ""name"": ""Parminder Sharma""} updated drawing is uploaded",FM42EJFZPNC5F3HF,2025-08-22 12:42:59.439
9bbd067b-eb64-42d3-8101-d75a72d606a8,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,c988fe00-ef89-4f98-88ba-5bf251ee0ef8,"@{""type"": ""user"", ""id"": ""NTHFQB8P8X3C"", ""name"": ""Parminder Sharma""} updated drawing is uploaded",FM42EJFZPNC5F3HF,2025-08-22 12:43:30.033
