uid,bim360_account_id,bim360_project_id,description,has_section_assignees,created_at,created_by,updated_at,updated_by,user_created_at
5f7f4e5f-37b7-4bd5-800f-9b3790ab7db6,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Tile Flooring Checklist (Vitrified/Ceramic) - Omaxe/QA/ACL/016 - R0,t,2025-04-30 06:08:25.188921,678f27cdc0b617e18ce502cb,2025-04-30 06:08:25.188925,678f27cdc0b617e18ce502cb,2025-04-30 06:08:25.188924
fe71a9d2-1222-4d71-99ed-365bbd143527,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Internal Plaster Checklist - Omaxe/QA/ACL/009(a) - R01,t,2025-04-30 06:08:47.75785,674ee48182d3aec5cf1f7053,2025-04-30 06:08:47.757855,674ee48182d3aec5cf1f7053,2025-04-30 06:08:47.757854
03d0113a-fa75-4fd9-ae4e-9709fa3d9d7c,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Permit For Working At Night Checklist - Omaxe/EHS-WP/ACL/011 - R0,f,2025-04-30 06:08:50.444015,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:08:50.44402,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:08:50.444019
9a8977f6-98de-4597-8e89-01f81edf5278,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Permit For Excavation Work Checklist - Omaxe/EHS-WP/ACL/017 - R0,f,2025-04-30 06:08:52.267093,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:08:52.267099,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:08:52.267097
35a761e3-c5e6-484c-8398-7d0a89ce76d2,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Permit for Confined Space Work Checklist - Omaxe/EHS-WP/ACL/018 - R0,f,2025-04-30 06:08:53.345795,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:08:53.345799,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:08:53.345798
b2984c69-bf3c-4771-9654-040ccd451734,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Permit For Working At Height Checklist - Omaxe/EHS-WP/ACL/014 - R0,f,2025-04-30 06:08:55.234806,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:08:55.234812,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:08:55.23481
3f2f9ab4-6168-443c-a39c-af055442ba0a,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Permit for Hot Works Checklist - Omaxe/EHS-WP/ACL/016 - R0,f,2025-04-30 06:08:57.443363,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:08:57.443368,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:08:57.443367
1593673f-0328-4530-8892-cabe44709ca9,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,SS Railing Work Checklist (Balcony / Staircase) - Omaxe/QA/ACL/019 - R0,t,2025-04-30 06:09:18.642766,678f27cdc0b617e18ce502cb,2025-04-30 06:09:18.64277,678f27cdc0b617e18ce502cb,2025-04-30 06:09:18.642769
686c1e93-6ef9-44df-baf0-633bbfcb7a6e,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,IPS Work Checklist - Omaxe/QA/ACL/013 - R0,t,2025-04-30 06:09:42.392737,674ee48182d3aec5cf1f7053,2025-04-30 06:09:42.392741,674ee48182d3aec5cf1f7053,2025-04-30 06:09:42.39274
57439ffc-7559-44a1-97d6-47652637b0b9,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Pavement Quality Concrete Checklist (PQC) - Omaxe/QA/ACL/022 - R0,t,2025-04-30 06:09:45.839387,678f27cdc0b617e18ce502cb,2025-04-30 06:09:45.839392,678f27cdc0b617e18ce502cb,2025-04-30 06:09:45.839391
d9c68f36-f065-400e-adb7-0c9c3b3682ea,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,GRC Works Checklist- Omaxe/QA/ACL/018 - R0,f,2025-04-30 06:10:20.856538,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:20.856545,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:20.856543
10ed0454-eedc-45a2-9bfd-d69092f02743,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Anti-Termite Treatment Checklist - Omaxe/QA/ACL/039 - R0,f,2025-04-30 06:10:21.054068,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:21.054073,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:21.054072
d2968c9e-14ac-42a4-8e35-f0c85d563b58,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Paint Work Checklist - Omaxe/QA/ACL/025 - R0,t,2025-04-30 06:10:22.014658,678f27cdc0b617e18ce502cb,2025-04-30 06:10:22.014663,678f27cdc0b617e18ce502cb,2025-04-30 06:10:22.014661
ffe5a752-5ae9-47d1-8c48-0019a0193da0,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,VD Flooring Checklist - Omaxe/QA/ACL/014 - R0,f,2025-04-30 06:10:22.113575,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:22.113583,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:22.113581
6e0273c8-054c-4957-b4cf-091c7fd8c45f,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Waterproofing Checklist (Terrace) - Omaxe/QA/ACL/011 - R0,f,2025-04-30 06:10:22.923478,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:22.923482,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:22.923481
a6ae4748-c4f7-4c31-9d9d-7ddf798638cb,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11, External Glazing Checklist - Omaxe/QA/ACL/038 - R0,f,2025-04-30 06:10:24.260806,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:24.26081,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:24.260809
d3b21509-ab1a-4d51-aef2-e760e81d4bd0,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Tile Flooring Checklist (Vitrified/Ceramic) - Omaxe/QA/ACL/016 - R0,f,2025-04-30 06:10:25.486369,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:25.486375,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:25.486374
3c032b8f-1360-4d79-8e9b-5ada43e779ad,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,IPS Work Checklist - Omaxe/QA/ACL/013 - R0,f,2025-04-30 06:10:26.327962,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:26.327966,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:26.327965
861fc8f7-1fb7-47c7-9e81-bb348eb803a9,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Paint Work Checklist - Omaxe/QA/ACL/025 - R0,f,2025-04-30 06:10:28.289234,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:28.289241,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:28.289239
7c7a09a5-c699-43bb-90c2-ba5dbdcff7a0,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,False Ceiling Checklist - Omaxe/QA/ACL/017 - R0,f,2025-04-30 06:10:28.744293,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:28.744299,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:28.744297
dee3917c-1c19-46b3-8118-ad78906ba5e4,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Brick Masonry Checklist - Omaxe/QA/ACL/020 - R0,f,2025-04-30 06:10:30.247982,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:30.247987,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:30.247985
51b7373d-df83-42d1-84ba-b181a9d20dbc,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Dry Lean Concrete Checklist (DLC) - Omaxe/QA/ACL/024 - R0,f,2025-04-30 06:10:31.007206,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:31.007211,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:31.00721
b6118589-8c19-447e-83ff-abcf7983d7c5,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Marble Flooring Checklist- Omaxe/QA/ACL/015 - R0,f,2025-04-30 06:10:31.779413,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:31.779417,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:31.779417
7303af62-b373-40d4-9e28-c6083ec50c7e,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Expansion Joint Treatment Checklist - Omaxe/QA/ACL/037 - R0,f,2025-04-30 06:10:32.702631,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:32.702635,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:32.702634
f4fb7060-c6b5-493e-b04f-ff5f0a87a9fe,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,SS Railing Work Checklist (Balcony / Staircase) - Omaxe/QA/ACL/019 - R0,f,2025-04-30 06:10:33.823545,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:33.823549,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:33.823548
7c51a5b6-b090-4969-adda-6d1761cf0d54,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11, Door Windows Checklist - Omaxe/QA/ACL/036 - R0,f,2025-04-30 06:10:34.481281,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:34.481286,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:34.481285
8cab3d10-8783-4e71-b074-c59ca3537c0f,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,AAC Block Masonry Checklist - Omaxe/QA/ACL/008 - R0,f,2025-04-30 06:10:35.556486,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:35.55649,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:35.556489
6930c074-ea41-4df0-ad5e-8c0530d88e07,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Marble Flooring Checklist- Omaxe/QA/ACL/015 - R0,t,2025-04-30 06:10:35.941817,674ee48182d3aec5cf1f7053,2025-04-30 06:10:35.941823,674ee48182d3aec5cf1f7053,2025-04-30 06:10:35.941821
7ea0fa25-81ba-49e9-9820-302a36e6b105,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,External Plaster Checklist - Omaxe/QA/ACL/009(b) - R01,f,2025-04-30 06:10:36.205409,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:36.205412,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:36.205412
e4ad0801-1ce3-41e9-be2e-1ceea49aa20a,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Excavation Checklist - Omaxe/QA/ACL/002 - R0,f,2025-04-30 06:10:37.956987,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:37.956992,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:37.956991
2bc66a78-a0da-43e5-bbd1-44e7b6283da7,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Backfilling Checklist - Omaxe/QA/ACL/003 - R0,f,2025-04-30 06:10:38.678996,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:38.679001,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:38.679
91cc6c27-a5bd-42b8-9ea7-7a1ee1193eb6,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Waterproofing Checklist (Balcony Sunken) - Omaxe/QA/ACL/010 - R0,f,2025-04-30 06:10:39.76525,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:39.765255,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:39.765254
6a43499b-d297-4878-b7fe-07d57f9d1ffb,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Pavement Quality Concrete Checklist (PQC) - Omaxe/QA/ACL/022 - R0,f,2025-04-30 06:10:40.548724,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:40.548728,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:40.548727
2002f934-23fd-4629-a996-8add45cf3690,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Foam Concrete Checklist - Omaxe/QA/ACL/012 - R0,f,2025-04-30 06:10:41.320487,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:41.320491,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:41.32049
d4aa1a0d-af1f-42df-837e-7599e4d2802e,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Internal Plaster Checklist - Omaxe/QA/ACL/009(a) - R01,f,2025-04-30 06:10:44.195169,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:44.195173,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:44.195172
787f8c94-28c4-4540-81fa-1ce3f5ae357a,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Wood Work Checklist  - Omaxe/QA/ACL/023 - R0,f,2025-04-30 06:10:43.873046,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:43.87305,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:10:43.873049
e2d35dd9-e679-4dd5-8c06-4ad31049a9fa,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Bore Hole Checklist - Omaxe/QA/ACL/001 - R0,f,2025-04-30 06:11:50.364303,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:11:50.364308,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:11:50.364306
572dfe6d-1081-46cc-af64-7cb221387e38,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Pour Card Checklist - Omaxe/QA/ACL/004 to 007 - R1,f,2025-04-30 06:11:51.972548,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:11:51.972554,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:11:51.972553
abdae2d3-85ca-4e54-a596-01690b219cbd,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Guide Wall Pour Card Checklist - Omaxe/QA/ACL/004 to 007 - R1,f,2025-04-30 06:11:52.900884,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:11:52.900888,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:11:52.900887
6a50c63f-7cf2-4e91-82c2-6e7281900909,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Permit For Excavation Work Checklist - Omaxe/EHS-WP/ACL/017 - R0,t,2025-04-30 06:12:21.873919,674ee48182d3aec5cf1f7053,2025-04-30 06:12:21.873926,674ee48182d3aec5cf1f7053,2025-04-30 06:12:21.873925
9aa8713a-b4eb-450d-9307-f65800dbcf92,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Permit For Excavation Work Checklist - Omaxe/EHS-WP/ACL/017 - R0,t,2025-04-30 06:12:36.267587,674ee48182d3aec5cf1f7053,2025-04-30 06:12:36.267592,674ee48182d3aec5cf1f7053,2025-04-30 06:12:36.267591
f3475cb5-faa6-4259-bb3c-f82a6a0a6faa,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Permit for Hot Works Checklist - Omaxe/EHS-WP/ACL/016 - R0,t,2025-04-30 06:13:06.660031,674ee48182d3aec5cf1f7053,2025-04-30 06:13:06.660035,674ee48182d3aec5cf1f7053,2025-04-30 06:13:06.660034
86650f62-5f73-4a07-a4ab-e1b97e6b43aa,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Joinery Work Checklist - Omaxe/QA/ACL/035 - R0,f,2025-04-30 06:13:10.402603,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:10.402607,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:10.402606
6e80ccdb-58e5-47ee-9e46-4179d1737fe8,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Panel & Distribution Board (DB) Works Checklist - Omaxe/QA/ACL/029 - R0,f,2025-04-30 06:13:10.421427,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:10.421433,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:10.421431
a78ee935-2ca5-4611-936a-edf3eaad6880,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,MV Panel Work Checklistt - Omaxe/QA/ACL/030 - R0,f,2025-04-30 06:13:12.096032,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:12.096037,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:12.096036
e55aad58-e883-4aa5-b550-b9dbe0a97278,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Earthing Work Checklist- Omaxe/QA/ACL/032 - R0,f,2025-04-30 06:13:12.044646,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:12.044651,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:12.044649
0b8098b5-134a-4693-a935-f1713dddc0dd,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Cable Work Checklist  - Omaxe/QA/ACL/031 - R0,f,2025-04-30 06:13:13.195652,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:13.195657,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:13.195656
e1815ab8-a227-432a-beec-fe35831cf1ba,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Cable Tray Work Checklist - Omaxe/QA/ACL/028 - R0,f,2025-04-30 06:13:13.272187,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:13.272191,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:13.27219
ed2cc8f3-ba44-4d63-8f10-4299d3db924e,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Conduiting Work Checklist - Omaxe/QA/ACL/026 - R0,f,2025-04-30 06:13:14.475645,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:14.475649,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:14.475648
72ee93b9-86d1-4178-9c59-585ce29f2f07,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,GI Box Work Checklist - Omaxe/QA/ACL/027 - R0,f,2025-04-30 06:13:14.515263,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:14.515267,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:14.515266
bf7e0cc7-53cc-4d13-8d07-78a3fee99196,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Plumbing Work Checklist - Omaxe/QA/ACL/034 - R0,f,2025-04-30 06:13:15.501116,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:15.50112,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:15.501119
6288e838-9f91-4cda-af25-08de2046a038,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,Lighting & Switching Works Checklist - Omaxe/QA/ACL/033 - R0,f,2025-04-30 06:13:15.885521,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:15.885527,67d90c4a3ca2f7c9f4ead0df,2025-04-30 06:13:15.885525
f805af5d-bce3-4a79-9a5f-fe5d1f6bbe5c,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Permit for Confined Space Work Checklist - Omaxe/EHS-WP/ACL/018 - R0,t,2025-04-30 06:13:32.330117,674ee48182d3aec5cf1f7053,2025-04-30 06:13:32.330121,674ee48182d3aec5cf1f7053,2025-04-30 06:13:32.33012
5d9f2dbf-ea05-417f-bfe3-114734f1e112,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Pour Card Checklist - Omaxe/QA/ACL/004 to 007 - R1,t,2025-04-30 06:13:36.386673,678f27cdc0b617e18ce502cb,2025-04-30 06:13:36.38668,678f27cdc0b617e18ce502cb,2025-04-30 06:13:36.386678
5575dbc8-6329-4a35-bf7b-42c2061dae37,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Permit For Working At Height Checklist - Omaxe/EHS-WP/ACL/014 - R0,t,2025-04-30 06:14:04.214563,674ee48182d3aec5cf1f7053,2025-04-30 06:14:04.214567,674ee48182d3aec5cf1f7053,2025-04-30 06:14:04.214566
a1f90075-e2c9-4a06-b7b5-159e2e00214d,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Permit For Working At Night Checklist - Omaxe/EHS-WP/ACL/011 - R0,t,2025-04-30 06:14:43.198496,674ee48182d3aec5cf1f7053,2025-04-30 06:14:43.1985,674ee48182d3aec5cf1f7053,2025-04-30 06:14:43.198499
61fc315d-4b5d-4986-9372-e73525cc8b5b,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Monitoring For Electrical Works Checklist - Omaxe/EHS/ACL/002 - R0,t,2025-04-30 06:15:51.30936,674ee48182d3aec5cf1f7053,2025-04-30 06:15:51.309364,674ee48182d3aec5cf1f7053,2025-04-30 06:15:51.309363
51c3315e-3535-4b45-aa04-3282a669db8c,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,"Monitoring For Equipment/ Vehicles Fitness Checklist - Omaxe/EHS/ACL/006
 - R0",t,2025-04-30 06:16:11.506939,674ee48182d3aec5cf1f7053,2025-04-30 06:16:11.506942,674ee48182d3aec5cf1f7053,2025-04-30 06:16:11.506942
b407c4e5-b3a6-453e-adba-35242ad13d9f,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Monitoring For Excavation Checklist - Omaxe/EHS/ACL/003 - R0,t,2025-04-30 06:16:33.965361,674ee48182d3aec5cf1f7053,2025-04-30 06:16:33.965365,674ee48182d3aec5cf1f7053,2025-04-30 06:16:33.965364
4cdfd169-1ee7-4037-9eca-8c0b6d1cec47,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Monitoring For Labor Camp Checklist - Omaxe/EHS/ACL/012 - R0,t,2025-04-30 06:17:25.157151,674ee48182d3aec5cf1f7053,2025-04-30 06:17:25.157156,674ee48182d3aec5cf1f7053,2025-04-30 06:17:25.157155
596fb766-b89d-4849-906c-594aec8cae29,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Monitoring For Ladders Checklist - Omaxe/EHS/ACL/010 - R0,t,2025-04-30 06:17:48.24569,674ee48182d3aec5cf1f7053,2025-04-30 06:17:48.245695,674ee48182d3aec5cf1f7053,2025-04-30 06:17:48.245694
adc2ccb9-307d-483c-af86-e4218eee2e0e,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Monitoring For Machine Safeguarding Checklist - Omaxe/EHS/ACL/005 - R0,t,2025-04-30 06:18:16.446488,674ee48182d3aec5cf1f7053,2025-04-30 06:18:16.446492,674ee48182d3aec5cf1f7053,2025-04-30 06:18:16.446491
91645cff-f546-47f4-a452-8d9cc0365c66,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Monitoring For Mobile Crane Operation Checklist - Omaxe/EHS/ACL/008 - R0,t,2025-04-30 06:18:47.461779,674ee48182d3aec5cf1f7053,2025-04-30 06:18:47.461785,674ee48182d3aec5cf1f7053,2025-04-30 06:18:47.461783
80919106-ebc2-43b5-9fcc-6e670c5703cc,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Monitoring For Operations Of Power Hand Tool & Other Equipment Checklist - Omaxe/EHS/ACL/004 - R0,t,2025-04-30 06:20:00.104508,674ee48182d3aec5cf1f7053,2025-04-30 06:20:00.104513,674ee48182d3aec5cf1f7053,2025-04-30 06:20:00.104511
c0701e18-8ab3-45f1-930b-addc948684bc,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Monitoring For Personal Protective Equipment Checklist - Omaxe/EHS/ACL/01 - R0,t,2025-04-30 06:20:24.462125,674ee48182d3aec5cf1f7053,2025-04-30 06:20:24.462129,674ee48182d3aec5cf1f7053,2025-04-30 06:20:24.462128
23804739-dde8-4d85-84ef-0e24a7be3f2e,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Monitoring For Scaffolding Checklist - Omaxe/EHS/ACL/007 - R0,t,2025-04-30 06:20:51.493405,674ee48182d3aec5cf1f7053,2025-04-30 06:20:51.493409,674ee48182d3aec5cf1f7053,2025-04-30 06:20:51.493408
14dd598a-1f50-4c61-9f6e-20ab95ba8a98,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,Monitoring Of DG Set Checklist - Omaxe/EHS/ACL/009 - R0,t,2025-04-30 06:21:14.627229,674ee48182d3aec5cf1f7053,2025-04-30 06:21:14.627234,674ee48182d3aec5cf1f7053,2025-04-30 06:21:14.627232
