id,bim360_account_id,bim360_project_id,review_document_id,created_by,status,text,created_at,updated_at,deleted_at,round_num
4109079,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,6de372eb-e07f-4972-8204-30cd4bc9d75e,NXBJU9KZRN2LR6EX,submitted,Data entry is incorrect,2025-08-25 13:38:17.6,2025-08-25 13:38:17.6,,1
4109096,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,b8b6236c-8dad-46de-83f8-0f394e8ec098,NXBJU9KZRN2LR6EX,submitted,Data enter is wrong,2025-08-25 13:40:12.83,2025-08-25 13:40:12.83,,1
4109110,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,afde616f-414b-4ad7-b0a4-5433f43531a2,NXBJU9KZRN2LR6EX,submitted,data entered is wrong,2025-08-25 13:40:56.076,2025-08-25 13:40:56.076,,1
4111041,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,f7adfd42-41f0-4220-ad18-120a08c3d7b8,VM52VJACLXDVGKG6,submitted,Kindly refer excel log uploaded on following path: https://acc.autodesk.com/docs/files/projects/2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11?folderUrn=urn%3Aadsk.wipprod%3Afs.folder%3Aco.rNHJGExmRCK8Tql1L23IQw&entityId=urn%3Aadsk.wipprod%3Adm.lineage%3AN2UHEuXVRbKlnm4vF3Jybg&viewModel=detail&moduleId=folders,2025-08-26 04:33:09.792,2025-08-26 04:33:09.792,,1
4111042,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,77bcf16f-de13-4cd0-a5f4-c08062bd7926,VM52VJACLXDVGKG6,submitted,Kindly refer excel log uploaded on following path: https://acc.autodesk.com/docs/files/projects/2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11?folderUrn=urn%3Aadsk.wipprod%3Afs.folder%3Aco.rNHJGExmRCK8Tql1L23IQw&entityId=urn%3Aadsk.wipprod%3Adm.lineage%3AN2UHEuXVRbKlnm4vF3Jybg&viewModel=detail&moduleId=folders,2025-08-26 04:33:27.257,2025-08-26 04:33:27.257,,1
4123650,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,c8e43fa5-198a-435b-a949-8d0674e7b639,NXBJU9KZRN2LR6EX,submitted,DATA NOT ENTERED,2025-08-28 04:43:17.902,2025-08-28 04:43:17.902,,1
3669455,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,8e47c031-56c1-4efa-ba21-632dff52874e,V9Q2X946QA52XTJG,submitted,Please refer to version 3 for mark-ups and initiate again with changes,2025-04-16 08:20:28.237,2025-04-16 08:20:28.237,,1
3750180,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,398bb18a-5282-4a87-9a41-b94cea59ff1f,S8W2PRCHQXETHD6D,submitted,Kindly revised as comments market in the dwg.,2025-05-09 05:29:57.841,2025-05-09 05:29:57.841,,1
3750181,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,9a434d43-bafb-4601-b631-80786d1e5ea9,S8W2PRCHQXETHD6D,submitted,Kindly revised as marked,2025-05-09 05:31:30.712,2025-05-09 05:31:30.712,2025-05-09 05:31:49.152,1
3750182,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,1957eefe-577e-4bd9-92c3-5208418b4ff1,S8W2PRCHQXETHD6D,submitted,Kindly revised as marked,2025-05-09 05:32:04.335,2025-05-09 05:32:04.335,,1
3517699,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,40e2ed0d-a33b-4c43-a07a-a98d7ea3a5cf,Z3429E4KRUPBNHD4,submitted,"Looks OK, Proceed",2025-02-28 10:06:34.305,2025-02-28 10:06:34.305,,1
3517727,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,40e2ed0d-a33b-4c43-a07a-a98d7ea3a5cf,Z3429E4KRUPBNHD4,submitted,OK Go ahead,2025-02-28 10:11:25.546,2025-02-28 10:11:25.546,,1
3517730,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,40e2ed0d-a33b-4c43-a07a-a98d7ea3a5cf,Z3429E4KRUPBNHD4,submitted,OK,2025-02-28 10:11:44.783,2025-02-28 10:11:44.783,,1
3517762,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,1f850cc4-0bce-40f6-9ca5-85ef005cc388,Z3429E4KRUPBNHD4,submitted,OK proceed,2025-02-28 10:26:39.975,2025-02-28 10:26:39.975,,1
3910732,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,d9d744b2-dd9c-4e9f-922b-5db229f74e69,NTHFQB8P8X3C,submitted,"@shyam JI,
All the comments shared in issue no-02.
and same issue placed on the drawing.
",2025-06-26 09:22:51.038,2025-06-26 09:22:51.038,,1
3948121,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,1d5cdada-9c95-4f91-a9b3-caeb68fb79dc,3NGJNZCXN8PBNTRV,submitted,Update the Quantity and remove labour of 24-25 July,2025-07-08 08:03:56.297,2025-07-08 08:03:56.297,,1
3965442,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,4ab35bb5-93bd-497b-82bd-e738c8169640,EAW249MULVNEJUNK,submitted,Approved ,2025-07-14 04:01:26.172,2025-07-14 04:01:26.172,,1
3965696,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,d8d2eee5-4720-46f8-80da-099c10bd8fab,NTHFQB8P8X3C,submitted,"1- Revised area(as marked R1) is ok.
2- Kindly update the molding section 6-6 and marked on atrium edge.",2025-07-14 06:36:55.606,2025-07-14 06:36:55.606,,1
3965743,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,dbdbf5bf-4c1c-4683-a11e-3debe82215fb,NTHFQB8P8X3C,submitted,Revised drawing( marked area R1) is approved ,2025-07-14 06:47:54.59,2025-07-14 06:47:54.59,,1
3981369,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3554c75e-60fb-41eb-9fd0-f97c313f34fc,S762NMGBKUB423MM,submitted,"Drawing on which GPM commented has been uploaded, Kindlyu upload the correct drawings
Thanks",2025-07-17 07:19:55.295,2025-07-17 07:19:55.295,,1
4015860,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,75c58da5-ecd3-430a-a203-8b326c22ca60,NXBJU9KZRN2LR6EX,submitted,add 1 extra grouting pump,2025-07-28 05:14:00.309,2025-07-28 05:14:00.309,,1
4032576,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,b37370e4-470b-487f-a75c-34adf8173755,NXBJU9KZRN2LR6EX,submitted,Data entry not corrected,2025-07-31 10:12:14.412,2025-07-31 10:12:14.412,,1
4033295,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,c1e85ef2-5cc7-4e6b-a4cd-8e433dab58f8,NXBJU9KZRN2LR6EX,submitted,DATA ENTRY NOT OK,2025-07-31 12:39:35.197,2025-07-31 12:39:35.197,,1
4052244,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,ca164db4-2623-4436-8465-842c1d9943a5,NTHFQB8P8X3C,submitted,"This is ok , Kindly upload V3 for sign and stamp ",2025-08-06 13:01:01.474,2025-08-06 13:01:01.474,,2
4052340,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,2b64d6c3-9646-44b8-a8d7-a5111a2aa66b,NTHFQB8P8X3C,submitted,It is ok. kindly upload V3 for Sign & Stamp,2025-08-06 13:21:02.76,2025-08-06 13:21:02.76,,2
4054558,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,abcae3e9-1d37-4598-ac03-b5ab4938bf09,S762NMGBKUB423MM,submitted,Please add Slab area in this,2025-08-07 06:05:15.715,2025-08-07 06:05:15.715,,1
4054660,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,e917a073-7671-45c6-bafc-c7d7a86987cb,NXBJU9KZRN2LR6EX,submitted,Rainfall affected the work,2025-08-07 06:39:54.272,2025-08-07 06:39:54.272,,1
4093325,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,d988d3de-f494-45de-9ba5-c00fde636b7f,3NGJNZCXN8PBNTRV,submitted,Void this DPR,2025-08-20 05:03:18.113,2025-08-20 05:03:18.113,,1
4103175,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,e64c561a-68d7-4286-8e85-ef0eef97202c,K9J2CG72MCZ79CYB,submitted,Please modify the drawing as per comments received from Bentel via email on 22.08.25. Kindly treat this as urgent.,2025-08-22 10:33:22.765,2025-08-22 10:33:22.765,,2
4118463,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,75c841ad-4da7-4d3f-b99e-9b55b0d5737d,H4J29KZBMAKAE737,submitted,"Dear Devender,

The design is not looking good. Please do not use puff panels—we have specified polycarbonate sheets here. Kindly use that only with glass panels .
Also, discuss with vendors; it is available in 10mm thickness as well.",2025-08-27 04:37:49.432,2025-08-27 04:37:49.432,,1
4119719,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,ea7123d2-7a15-4922-92df-8e298d238cc2,NTHFQB8P8X3C,submitted,Required Section Marking which was mentioned in previous observation. ,2025-08-27 11:03:39.064,2025-08-27 11:03:39.064,,2
4119892,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,2629b8db-670d-479d-a478-ec1e8777e30b,NTHFQB8P8X3C,submitted,Observation need to attend  which was mentioned previously .,2025-08-27 11:24:13.624,2025-08-27 11:24:13.624,,4
3682597,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,1c49ea81-e1e3-4449-a5d2-a86d3fa5588b,EAW249MULVNEJUNK,submitted,"PVC Conduit to be used for fire alarm, please revise the drawings accordingly. ",2025-04-21 09:44:40.682,2025-04-21 09:44:40.682,,1
3682598,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,a4b8853f-c7df-4083-9227-fe4ca9b18ec0,EAW249MULVNEJUNK,submitted,"PVC Conduit to be used for fire alarm, please revise the drawings accordingly. ",2025-04-21 09:44:40.682,2025-04-21 09:44:40.682,,1
3682599,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,cffee389-0e0c-4ee1-852a-66826c5f8900,EAW249MULVNEJUNK,submitted,"PVC Conduit to be used for fire alarm, please revise the drawings accordingly. ",2025-04-21 09:44:40.682,2025-04-21 09:44:40.682,,1
3682600,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,e32de8e5-83d7-4034-907d-9ed249c27e6c,EAW249MULVNEJUNK,submitted,"PVC Conduit to be used for fire alarm, please revise the drawings accordingly. ",2025-04-21 09:44:40.682,2025-04-21 09:44:40.682,,1
3682601,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,5e79eb34-abf3-44b1-a7b2-aedced26755c,EAW249MULVNEJUNK,submitted,"PVC Conduit to be used for fire alarm, please revise the drawings accordingly. ",2025-04-21 09:44:40.682,2025-04-21 09:44:40.682,,1
3682602,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,e32b941e-db95-4f51-a1f8-55f5eaf26a7d,EAW249MULVNEJUNK,submitted,"PVC Conduit to be used for fire alarm, please revise the drawings accordingly. ",2025-04-21 09:44:40.682,2025-04-21 09:44:40.682,,1
3682603,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,6ed96de0-f4a8-4ee8-9673-3461bc9f3398,EAW249MULVNEJUNK,submitted,"PVC Conduit to be used for fire alarm, please revise the drawings accordingly. ",2025-04-21 09:44:40.682,2025-04-21 09:44:40.682,,1
3682604,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,289b6830-cd98-4e9b-9029-6ac5e2d3d90a,EAW249MULVNEJUNK,submitted,"PVC Conduit to be used for fire alarm, please revise the drawings accordingly. ",2025-04-21 09:44:40.682,2025-04-21 09:44:40.682,,1
3682605,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,448051df-f4f8-4511-954f-a1447ab2fad9,EAW249MULVNEJUNK,submitted,"PVC Conduit to be used for fire alarm, please revise the drawings accordingly. ",2025-04-21 09:44:40.682,2025-04-21 09:44:40.682,,1
3682606,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,0b0176e2-15a8-4516-b21d-80b3bbe705f8,EAW249MULVNEJUNK,submitted,"PVC Conduit to be used for fire alarm, please revise the drawings accordingly. ",2025-04-21 09:44:40.682,2025-04-21 09:44:40.682,,1
3690091,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,2df2e217-11aa-4ab6-8969-707ed4663b3b,8P32P78GQMSARQ95,submitted,Repetition of Part Plan for First Floor Mid Level,2025-04-23 08:57:13.315,2025-04-23 08:57:13.315,,2
3690237,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,b1f1d96a-3a77-49d6-ad7c-86c2cf459558,8P32P78GQMSARQ95,submitted,Please check FFL of First Floor Mid Level,2025-04-23 09:14:52.358,2025-04-23 09:14:52.358,,1
3905770,bf996092-8d66-408a-8d8e-5065ca3330c2,e9b596f2-48ee-419b-a199-da304b38c398,94ff6699-9565-40fd-a65d-cc9ba9f382cd,DX6J5SASN4NA66QN,submitted,all sheets should be as individual files so can be checked properly ,2025-06-25 07:12:03.273,2025-06-25 07:12:03.273,,1
3905771,bf996092-8d66-408a-8d8e-5065ca3330c2,e9b596f2-48ee-419b-a199-da304b38c398,8d3e8f66-91cf-470c-ab93-1d66e873c9ed,DX6J5SASN4NA66QN,submitted,all sheets should be as individual files so can be checked properly ,2025-06-25 07:12:03.273,2025-06-25 07:12:03.273,,1
3905772,bf996092-8d66-408a-8d8e-5065ca3330c2,e9b596f2-48ee-419b-a199-da304b38c398,dc0558e2-e034-46f3-b84e-655d51895b6a,DX6J5SASN4NA66QN,submitted,all sheets should be as individual files so can be checked properly ,2025-06-25 07:12:03.273,2025-06-25 07:12:03.273,,1
3940574,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,b06b8326-7287-42d5-aa34-3f94fa082b60,NTHFQB8P8X3C,submitted,Comments need to be resolve as marked in reference drawing. ,2025-07-05 07:12:28.24,2025-07-05 07:12:28.24,,1
3940575,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,e1798675-f44d-4d6f-88bd-a40781a8a556,NTHFQB8P8X3C,submitted,Comments need to be resolve as marked in reference drawing. ,2025-07-05 07:12:28.24,2025-07-05 07:12:28.24,,1
3940576,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,4aecfeef-deff-441d-b506-3da9fd403f3e,NTHFQB8P8X3C,submitted,Comments need to be resolve as marked in reference drawing. ,2025-07-05 07:12:28.24,2025-07-05 07:12:28.24,,1
3940739,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,10b562fd-8423-4a2a-9aea-e05232338419,NTHFQB8P8X3C,submitted,Comments need to be resolve,2025-07-05 13:44:16.66,2025-07-05 13:44:16.66,,1
3943784,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,cb21adcb-b4b7-4ace-8280-7de2eeaef7b8,NXBJU9KZRN2LR6EX,submitted,Already submitted ..please update after conformation within yours team,2025-07-07 11:08:29.822,2025-07-07 11:08:29.822,,1
3956477,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,456dac4e-0b3e-4dad-995b-3d2721242e99,3NGJNZCXN8PBNTRV,submitted,Update the Quantity as per actual and resend,2025-07-10 05:44:55.411,2025-07-10 05:44:55.411,,1
3957476,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,86b0e4c0-584d-4289-b116-0512872d4148,NTHFQB8P8X3C,submitted,Need clear space for lift well,2025-07-10 10:06:45.034,2025-07-10 10:06:45.034,,1
3993013,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,f68a4966-c481-47d6-87ab-8e9e8a89f1e7,TJ92FSAHL5HQP7TF,submitted,"Dear Sir,

I am writing to bring to your attention that the Addiction Sump and trench locations are missing from the Revision 1 drawing. Kindly ensure that both will be included and clearly marked in Revision R2 by the structural team.

Thank you for your attention to this matter.",2025-07-21 11:47:31.2,2025-07-21 11:47:31.2,,2
3993015,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,432402eb-1db1-4b0b-8a14-0ae0e6922162,TJ92FSAHL5HQP7TF,submitted,"Dear Sir,

I am writing to bring to your attention that the Addiction Sump and trench locations are missing from the Revision 1 drawing. Kindly ensure that both will be included and clearly marked in Revision R2 by the structural team.

Thank you for your attention to this matter.",2025-07-21 11:47:35.46,2025-07-21 11:47:35.46,,2
3993011,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,9ade7f23-eb15-4096-b7bf-0159f917e61f,TJ92FSAHL5HQP7TF,submitted,"Dear Sir,

I am writing to bring to your attention that the Addiction Sump and trench locations are missing from the Revision 1 drawing. Kindly ensure that both will be included and clearly marked in Revision R2 by the structural team.

Thank you for your attention to this matter.",2025-07-21 11:47:24.815,2025-07-21 11:47:24.815,,2
3993017,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,1efbf1eb-ed2c-42e1-a32b-de051fc5c3bb,TJ92FSAHL5HQP7TF,submitted,"Dear Sir,

I am writing to bring to your attention that the Addiction Sump and trench locations are missing from the Revision 1 drawing. Kindly ensure that both will be included and clearly marked in Revision R2 by the structural team.

Thank you for your attention to this matter.",2025-07-21 11:47:42.874,2025-07-21 11:47:42.874,,2
3993020,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,d4283963-4087-4732-bc92-ea73d9dcc104,TJ92FSAHL5HQP7TF,submitted,"Dear Sir,

I am writing to bring to your attention that the Addiction Sump and trench locations are missing from the Revision 1 drawing. Kindly ensure that both will be included and clearly marked in Revision R2 by the structural team.

Thank you for your attention to this matter.",2025-07-21 11:47:46.836,2025-07-21 11:47:46.836,,2
3993022,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,3fa4071d-94bc-42ca-8b2b-7da6623afc15,TJ92FSAHL5HQP7TF,submitted,"Dear Sir,

I am writing to bring to your attention that the Addiction Sump and trench locations are missing from the Revision 1 drawing. Kindly ensure that both will be included and clearly marked in Revision R2 by the structural team.

Thank you for your attention to this matter.",2025-07-21 11:47:50.854,2025-07-21 11:47:50.854,,2
4026414,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,36fce034-712a-48f5-b4b9-ab4cc43db2ce,3NGJNZCXN8PBNTRV,submitted,Update the Dismantling Qty,2025-07-30 04:27:47.171,2025-07-30 04:27:47.171,,1
4026415,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,2c011011-fdd0-46c2-b116-1864a9cef03c,S8W2PRCHQXETHD6D,submitted,Drawing is not openable. kindly share it again,2025-07-30 04:27:59.957,2025-07-30 04:27:59.957,,1
4042490,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,cab3aff8-edf2-44c0-9f0d-e8d7ea7a6c4b,NXBJU9KZRN2LR6EX,submitted,Please insure the fabricator manpower as per site,2025-08-04 13:08:41.918,2025-08-04 13:08:41.918,,1
4042531,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,6489f10b-9a56-4bd8-b794-c1c74b33f1ef,NXBJU9KZRN2LR6EX,submitted,Data enter is not correct,2025-08-04 13:16:04.831,2025-08-04 13:16:04.831,,1
4045819,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,0ad5cbc1-c1d3-4bc1-a31b-eaea17a7a769,NXBJU9KZRN2LR6EX,submitted,work stop due to rainfall,2025-08-05 06:28:21.012,2025-08-05 06:28:21.012,,1
4064225,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,a022b6ec-92a1-4ce7-9fbf-890c4b7288cb,NXBJU9KZRN2LR6EX,submitted,WORK EFFECTED BY RAINFALL,2025-08-11 10:07:12.437,2025-08-11 10:07:12.437,,1
4064235,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,487897d7-e665-4559-bbdd-ad1c8215f9dc,NXBJU9KZRN2LR6EX,submitted,MANPOWER IS LESS AS OF RAKSHABANDHAN FESTIVAL,2025-08-11 10:09:15.332,2025-08-11 10:09:15.332,,1
4064239,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,aa5f9cd1-8992-4205-860c-8476d0fed672,NXBJU9KZRN2LR6EX,submitted,WORK IS EFFECTED DUE TO RAIN,2025-08-11 10:10:42.185,2025-08-11 10:10:42.185,,1
4113556,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,2f4fe1ec-35de-4250-bdf4-3522038f333e,NTHFQB8P8X3C,submitted,The levels of the sleeves are ambiguous. The reference level ought to be standardized.,2025-08-26 09:49:37.302,2025-08-26 09:49:37.302,,1
4113557,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07e0d060-8ba7-4b59-9618-1a9915d3e60e,NTHFQB8P8X3C,submitted,The levels of the sleeves are ambiguous. The reference level ought to be standardized.,2025-08-26 09:49:37.302,2025-08-26 09:49:37.302,,1
3518118,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,18b073c9-729e-4f0f-99d8-424a1e0a60ee,Z3429E4KRUPBNHD4,submitted,pl proceed,2025-02-28 12:32:46.883,2025-02-28 12:32:46.883,,1
3518122,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,18b073c9-729e-4f0f-99d8-424a1e0a60ee,Z3429E4KRUPBNHD4,submitted,looks ok,2025-02-28 12:33:29.668,2025-02-28 12:33:29.668,,1
3518124,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,18b073c9-729e-4f0f-99d8-424a1e0a60ee,Z3429E4KRUPBNHD4,submitted,ok proceed,2025-02-28 12:33:50.116,2025-02-28 12:33:50.116,,1
3822913,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,712796e3-631b-47ac-a40d-64e5d01e5689,V9Q2X946QA52XTJG,submitted,Please check the file all comments are there in the file,2025-05-30 06:23:39.349,2025-05-30 06:23:39.349,,2
3822914,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,becca20e-a361-4c3e-96ac-8bb8f22a057b,V9Q2X946QA52XTJG,submitted,Ok no changes needed,2025-05-30 06:23:39.349,2025-05-30 06:23:39.349,,2
3919358,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,f51022be-11ea-475b-aeab-00dec749b29c,NTHFQB8P8X3C,submitted,Comments need to be resolve as given in uploaded drawing for first floor,2025-06-30 09:16:09.019,2025-06-30 09:16:33.259,,1
3986898,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,3df7f9fc-7316-42e0-aea3-15a46d75b822,NTHFQB8P8X3C,submitted,"All Clancy Comments are not incorporate : 
1- Required 300 mm trench marked in green color
2- Connection of drains at some locations
3- At certain locations covered drains has been marked.",2025-07-18 11:56:05.069,2025-07-18 11:56:05.069,,1
3986899,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,d6bd9838-8203-4280-93a4-b699f9a41dbf,NTHFQB8P8X3C,submitted,"All Clancy Comments are not incorporate : 
1- Required 300 mm trench marked in green color
2- Connection of drains at some locations
3- At certain locations covered drains has been marked.",2025-07-18 11:56:05.069,2025-07-18 11:56:05.069,,1
3986900,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,bc38fe37-33f2-45ff-86ee-19020ed7dbdd,NTHFQB8P8X3C,submitted,"All Clancy Comments are not incorporate : 
1- Required 300 mm trench marked in green color
2- Connection of drains at some locations
3- At certain locations covered drains has been marked.",2025-07-18 11:56:05.069,2025-07-18 11:56:05.069,,1
3986901,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,162b7b59-60e4-4b42-b6dc-f4418fd0a9d8,NTHFQB8P8X3C,submitted,"All Clancy Comments are not incorporate : 
1- Required 300 mm trench marked in green color
2- Connection of drains at some locations
3- At certain locations covered drains has been marked.",2025-07-18 11:56:05.069,2025-07-18 11:56:05.069,,1
3986902,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,2829b8dd-e23d-4f0c-b821-8b011dd7f229,NTHFQB8P8X3C,submitted,"All Clancy Comments are not incorporate : 
1- Required 300 mm trench marked in green color
2- Connection of drains at some locations
3- At certain locations covered drains has been marked.",2025-07-18 11:56:05.069,2025-07-18 11:56:05.069,,1
